"","Estimate","Std. Error","z value","Pr(>|z|)","taxa.rand","site.rand"
"(Intercept)",-3.25696209909444,0.0490638587541696,-66.3821024639171,0,0.00115815185724596,0.181319261135657
"cat.befcumul",0.212764532608174,0.084623539951441,2.51424760451126,0.0119286651969781,0.00115815185724596,0.181319261135657
"cat.befinstant",0.260684500524498,0.0648632167888238,4.01898816355675,5.84486067408011e-05,0.00115815185724596,0.181319261135657
"cat.befnovel",0.508591732628639,0.0818750055212158,6.21180700252717,5.23787358433833e-10,0.00115815185724596,0.181319261135657
"cat.aftcumul",1.28013913971952,0.0680916627957018,18.8002332027105,7.51850981376242e-79,0.00115815185724596,0.181319261135657
"cat.aftinstant",0.186091677093096,0.0684470618952791,2.71876793452154,0.006552556244032,0.00115815185724596,0.181319261135657
"cat.aftnovel",1.77017172225398,0.0679021816238128,26.0694381229306,8.10062202972985e-150,0.00115815185724596,0.181319261135657
"lag.scaled",0.309830073943398,0.0106014781124705,29.2251769664973,9.28614779472911e-188,0.00115815185724596,0.181319261135657
"edge.scaled",-0.388177936643206,0.0198502575325849,-19.5553098495573,3.71740159482005e-85,0.00115815185724596,0.181319261135657
